id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
388;job;requests;1566465605.8658762;-0.046415090560913086;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2017-09;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2017-09;96185;200;True;
389;job;requests;1566465606.423686;-0.11971330642700195;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2017-10;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2017-10;72149;200;True;
390;job;requests;1566465607.0563676;-0.04738974571228027;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2017-11;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2017-11;130242;200;True;
391;job;requests;1566465607.618927;-0.045876502990722656;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2017-12;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2017-12;85214;200;True;
392;job;requests;1566465608.1766653;-0.1475381851196289;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-01;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-01;94656;200;True;
393;job;requests;1566465608.8367918;-0.04883408546447754;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-02;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-02;115893;200;True;
394;job;requests;1566465609.3981538;-0.045877933502197266;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-03;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-03;121570;200;True;
395;job;requests;1566465609.9588528;-0.04883575439453125;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-04;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-04;186248;200;True;
396;job;requests;1566465610.5264304;-0.04986310005187988;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-05;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-05;140957;200;True;
397;job;requests;1566465611.0925114;-0.04730582237243652;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-06;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-06;136251;200;True;
398;job;requests;1566465611.6553044;-0.04587721824645996;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-07;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-07;109508;200;True;
399;job;requests;1566465612.2140908;-0.04948616027832031;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-08;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-08;139864;200;True;
400;job;requests;1566465612.7779417;-0.05086469650268555;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-09;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-09;136400;200;True;
401;job;requests;1566465613.3444288;-0.04786968231201172;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-10;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-10;157229;200;True;
402;job;requests;1566465613.9246728;-0.045659780502319336;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-11;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-11;114295;200;True;
403;job;requests;1566465614.4877894;-0.047837018966674805;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-12;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2018-12;122529;200;True;
404;job;requests;1566465615.0498807;-0.04605293273925781;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2019-01;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2019-01;120475;200;True;
405;job;requests;1566465615.6100416;-0.043881893157958984;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2019-02;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2019-02;97688;200;True;
406;job;requests;1566465616.1670947;-0.04375171661376953;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2019-03;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2019-03;131576;200;True;
407;job;requests;1566465616.7260692;-0.04388260841369629;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2019-04;https://data.police.uk/api/stops-force?force=dyfed-powys&date=2019-04;150633;200;True;
408;job;requests;1566465617.320878;-0.04735755920410156;https://data.police.uk/api/stops-force?force=essex&date=2016-07;https://data.police.uk/api/stops-force?force=essex&date=2016-07;149019;200;True;
409;job;requests;1566465617.8848891;-0.04742312431335449;https://data.police.uk/api/stops-force?force=essex&date=2016-08;https://data.police.uk/api/stops-force?force=essex&date=2016-08;146533;200;True;
410;job;requests;1566465618.448468;-0.047872304916381836;https://data.police.uk/api/stops-force?force=essex&date=2016-09;https://data.police.uk/api/stops-force?force=essex&date=2016-09;160170;200;True;
411;job;requests;1566465619.0143754;-0.04846382141113281;https://data.police.uk/api/stops-force?force=essex&date=2016-10;https://data.police.uk/api/stops-force?force=essex&date=2016-10;209330;200;True;
412;job;requests;1566465619.5872836;-0.05083131790161133;https://data.police.uk/api/stops-force?force=essex&date=2016-11;https://data.police.uk/api/stops-force?force=essex&date=2016-11;166458;200;True;
413;job;requests;1566465620.154641;-0.04896259307861328;https://data.police.uk/api/stops-force?force=essex&date=2016-12;https://data.police.uk/api/stops-force?force=essex&date=2016-12;200267;200;True;
414;job;requests;1566465620.7242453;-0.04787158966064453;https://data.police.uk/api/stops-force?force=essex&date=2017-01;https://data.police.uk/api/stops-force?force=essex&date=2017-01;187475;200;True;
415;job;requests;1566465621.2969892;-0.04881691932678223;https://data.police.uk/api/stops-force?force=essex&date=2017-02;https://data.police.uk/api/stops-force?force=essex&date=2017-02;193698;200;True;
416;job;requests;1566465621.8638065;-0.04787182807922363;https://data.police.uk/api/stops-force?force=essex&date=2017-03;https://data.police.uk/api/stops-force?force=essex&date=2017-03;192583;200;True;
417;job;requests;1566465622.43045;-0.04660391807556152;https://data.police.uk/api/stops-force?force=essex&date=2017-04;https://data.police.uk/api/stops-force?force=essex&date=2017-04;175605;200;True;
418;job;requests;1566465623.0003753;-0.047419071197509766;https://data.police.uk/api/stops-force?force=essex&date=2017-05;https://data.police.uk/api/stops-force?force=essex&date=2017-05;173603;200;True;
419;job;requests;1566465623.564737;-0.04866790771484375;https://data.police.uk/api/stops-force?force=essex&date=2017-06;https://data.police.uk/api/stops-force?force=essex&date=2017-06;163918;200;True;
420;job;requests;1566465624.1317766;-0.04887270927429199;https://data.police.uk/api/stops-force?force=essex&date=2017-07;https://data.police.uk/api/stops-force?force=essex&date=2017-07;148310;200;True;
421;job;requests;1566465624.7009096;-0.04989814758300781;https://data.police.uk/api/stops-force?force=essex&date=2017-08;https://data.police.uk/api/stops-force?force=essex&date=2017-08;182002;200;True;
422;job;requests;1566465625.2706165;-0.048136234283447266;https://data.police.uk/api/stops-force?force=essex&date=2017-09;https://data.police.uk/api/stops-force?force=essex&date=2017-09;115810;200;True;
423;job;requests;1566465625.8326578;-0.04687857627868652;https://data.police.uk/api/stops-force?force=essex&date=2017-10;https://data.police.uk/api/stops-force?force=essex&date=2017-10;173287;200;True;
424;job;requests;1566465626.3964684;-0.04784846305847168;https://data.police.uk/api/stops-force?force=essex&date=2017-11;https://data.police.uk/api/stops-force?force=essex&date=2017-11;152438;200;True;
425;job;requests;1566465626.961967;-0.046872854232788086;https://data.police.uk/api/stops-force?force=essex&date=2017-12;https://data.police.uk/api/stops-force?force=essex&date=2017-12;176766;200;True;
426;job;requests;1566465627.5280805;-0.0480809211730957;https://data.police.uk/api/stops-force?force=essex&date=2018-01;https://data.police.uk/api/stops-force?force=essex&date=2018-01;260311;200;True;
427;job;requests;1566465628.0989099;-0.05684781074523926;https://data.police.uk/api/stops-force?force=essex&date=2018-02;https://data.police.uk/api/stops-force?force=essex&date=2018-02;222442;200;True;
428;job;requests;1566465628.690769;-0.04909825325012207;https://data.police.uk/api/stops-force?force=essex&date=2018-03;https://data.police.uk/api/stops-force?force=essex&date=2018-03;237415;200;True;
429;job;requests;1566465629.261475;-0.05385589599609375;https://data.police.uk/api/stops-force?force=essex&date=2018-04;https://data.police.uk/api/stops-force?force=essex&date=2018-04;228379;200;True;
430;job;requests;1566465629.8469114;-0.05584907531738281;https://data.police.uk/api/stops-force?force=essex&date=2018-05;https://data.police.uk/api/stops-force?force=essex&date=2018-05;288069;200;True;
431;job;requests;1566465630.4393263;-0.051860809326171875;https://data.police.uk/api/stops-force?force=essex&date=2018-06;https://data.police.uk/api/stops-force?force=essex&date=2018-06;294686;200;True;
432;job;requests;1566465631.0186846;-0.05784964561462402;https://data.police.uk/api/stops-force?force=essex&date=2018-07;https://data.police.uk/api/stops-force?force=essex&date=2018-07;339007;200;True;
433;job;requests;1566465631.6071134;-0.05684685707092285;https://data.police.uk/api/stops-force?force=essex&date=2018-08;https://data.police.uk/api/stops-force?force=essex&date=2018-08;345495;200;True;
434;job;requests;1566465632.1899917;-0.056845903396606445;https://data.police.uk/api/stops-force?force=essex&date=2018-09;https://data.police.uk/api/stops-force?force=essex&date=2018-09;391810;200;True;
435;job;requests;1566465632.7836213;-0.09275126457214355;https://data.police.uk/api/stops-force?force=essex&date=2018-10;https://data.police.uk/api/stops-force?force=essex&date=2018-10;475792;200;True;
436;job;requests;1566465633.4293458;-0.05429887771606445;https://data.police.uk/api/stops-force?force=essex&date=2018-11;https://data.police.uk/api/stops-force?force=essex&date=2018-11;485951;200;True;
437;job;requests;1566465634.0185838;-0.06283068656921387;https://data.police.uk/api/stops-force?force=essex&date=2018-12;https://data.police.uk/api/stops-force?force=essex&date=2018-12;562409;200;True;
438;job;requests;1566465634.623775;-0.10176277160644531;https://data.police.uk/api/stops-force?force=essex&date=2019-01;https://data.police.uk/api/stops-force?force=essex&date=2019-01;809335;200;True;
439;job;requests;1566465635.3021305;-0.06778764724731445;https://data.police.uk/api/stops-force?force=essex&date=2019-02;https://data.police.uk/api/stops-force?force=essex&date=2019-02;677846;200;True;
440;job;requests;1566465635.9299052;-0.11324071884155273;https://data.police.uk/api/stops-force?force=essex&date=2019-03;https://data.police.uk/api/stops-force?force=essex&date=2019-03;848722;200;True;
441;job;requests;1566465636.6162236;-0.11569070816040039;https://data.police.uk/api/stops-force?force=essex&date=2019-04;https://data.police.uk/api/stops-force?force=essex&date=2019-04;970666;200;True;
442;job;requests;1566465637.3428254;-0.04488015174865723;https://data.police.uk/api/stops-force?force=gloucestershire&date=2016-07;https://data.police.uk/api/stops-force?force=gloucestershire&date=2016-07;96994;200;True;
443;job;requests;1566465637.902622;-0.0428469181060791;https://data.police.uk/api/stops-force?force=gloucestershire&date=2016-08;https://data.police.uk/api/stops-force?force=gloucestershire&date=2016-08;85805;200;True;
444;job;requests;1566465638.4586143;-0.10289835929870605;https://data.police.uk/api/stops-force?force=gloucestershire&date=2016-09;https://data.police.uk/api/stops-force?force=gloucestershire&date=2016-09;97484;200;True;
445;job;requests;1566465639.0738585;-0.04787111282348633;https://data.police.uk/api/stops-force?force=gloucestershire&date=2016-10;https://data.police.uk/api/stops-force?force=gloucestershire&date=2016-10;112733;200;True;
446;job;requests;1566465639.6369896;-0.04587388038635254;https://data.police.uk/api/stops-force?force=gloucestershire&date=2016-11;https://data.police.uk/api/stops-force?force=gloucestershire&date=2016-11;69470;200;True;
447;job;requests;1566465640.1946676;-0.04787182807922363;https://data.police.uk/api/stops-force?force=gloucestershire&date=2016-12;https://data.police.uk/api/stops-force?force=gloucestershire&date=2016-12;101933;200;True;
448;job;requests;1566465640.7577274;-0.044843196868896484;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-01;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-01;112396;200;True;
449;job;requests;1566465641.3150072;-0.04784035682678223;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-02;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-02;97205;200;True;
450;job;requests;1566465641.8749506;-0.3572659492492676;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-03;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-03;79444;200;True;
451;job;requests;1566465642.7434566;-0.31928372383117676;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-04;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-04;85378;200;True;
452;job;requests;1566465643.5771408;-0.04545164108276367;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-05;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-05;125880;200;True;
453;job;requests;1566465644.1388276;-0.04798531532287598;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-06;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-06;98805;200;True;
454;job;requests;1566465644.7243948;-0.04684710502624512;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-07;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-07;89476;200;True;
455;job;requests;1566465645.2878199;-0.3781139850616455;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-08;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-08;97803;200;True;
456;job;requests;1566465646.180179;-0.3192901611328125;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-09;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-09;74373;200;True;
457;job;requests;1566465647.017967;-0.05291867256164551;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-10;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-10;110824;200;True;
458;job;requests;1566465647.5948076;-0.04787039756774902;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-11;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-11;111355;200;True;
459;job;requests;1566465648.163408;-0.4133646488189697;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-12;https://data.police.uk/api/stops-force?force=gloucestershire&date=2017-12;78525;200;True;
460;job;requests;1566465649.087504;-0.04836559295654297;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-01;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-01;84607;200;True;
461;job;requests;1566465649.6498141;-0.3286476135253906;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-02;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-02;80608;200;True;
462;job;requests;1566465650.4901817;-0.4747321605682373;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-03;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-03;86933;200;True;
463;job;requests;1566465651.4775648;-0.2744882106781006;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-04;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-04;57335;200;True;
464;job;requests;1566465652.2613661;-0.048085689544677734;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-05;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-05;106670;200;True;
465;job;requests;1566465652.8230898;-0.5548572540283203;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-06;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-06;78067;200;True;
466;job;requests;1566465653.8887062;-0.4825718402862549;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-07;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-07;73697;200;True;
467;job;requests;1566465654.8821716;-0.3862884044647217;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-08;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-08;92748;200;True;
468;job;requests;1566465655.786294;-0.0418853759765625;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-09;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-09;29847;200;True;
469;job;requests;1566465656.3357556;-0.3044712543487549;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-10;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-10;64815;200;True;
470;job;requests;1566465657.1511428;-0.048325538635253906;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-11;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-11;19056;200;True;
471;job;requests;1566465657.7056565;-0.04687666893005371;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-12;https://data.police.uk/api/stops-force?force=gloucestershire&date=2018-12;135885;200;True;
472;job;requests;1566465658.2681065;-0.05301976203918457;https://data.police.uk/api/stops-force?force=gloucestershire&date=2019-01;https://data.police.uk/api/stops-force?force=gloucestershire&date=2019-01;154623;200;True;
473;job;requests;1566465658.837899;-0.4720499515533447;https://data.police.uk/api/stops-force?force=gloucestershire&date=2019-02;https://data.police.uk/api/stops-force?force=gloucestershire&date=2019-02;96528;200;True;
474;job;requests;1566465659.8233182;-0.04787182807922363;https://data.police.uk/api/stops-force?force=gloucestershire&date=2019-03;https://data.police.uk/api/stops-force?force=gloucestershire&date=2019-03;123210;200;True;
475;job;requests;1566465660.3844113;-0.04625558853149414;https://data.police.uk/api/stops-force?force=gloucestershire&date=2019-04;https://data.police.uk/api/stops-force?force=gloucestershire&date=2019-04;133723;200;True;
476;job;requests;1566465660.9983554;-0.05189633369445801;https://data.police.uk/api/stops-force?force=greater-manchester&date=2016-07;https://data.police.uk/api/stops-force?force=greater-manchester&date=2016-07;143754;200;True;
477;job;requests;1566465661.5655367;-0.04786348342895508;https://data.police.uk/api/stops-force?force=greater-manchester&date=2016-08;https://data.police.uk/api/stops-force?force=greater-manchester&date=2016-08;133673;200;True;
478;job;requests;1566465662.1417062;-0.05746960639953613;https://data.police.uk/api/stops-force?force=greater-manchester&date=2016-09;https://data.police.uk/api/stops-force?force=greater-manchester&date=2016-09;176428;200;True;
479;job;requests;1566465662.7167675;-0.05784726142883301;https://data.police.uk/api/stops-force?force=greater-manchester&date=2016-10;https://data.police.uk/api/stops-force?force=greater-manchester&date=2016-10;206860;200;True;
480;job;requests;1566465663.2945828;-0.04522824287414551;https://data.police.uk/api/stops-force?force=greater-manchester&date=2016-11;https://data.police.uk/api/stops-force?force=greater-manchester&date=2016-11;130881;200;True;
481;job;requests;1566465663.854687;-0.0498659610748291;https://data.police.uk/api/stops-force?force=greater-manchester&date=2016-12;https://data.police.uk/api/stops-force?force=greater-manchester&date=2016-12;152344;200;True;
482;job;requests;1566465664.4202788;-0.052962541580200195;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-01;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-01;169242;200;True;
483;job;requests;1566465664.9944239;-0.053858280181884766;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-02;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-02;147322;200;True;
484;job;requests;1566465665.569918;-0.052323341369628906;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-03;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-03;132868;200;True;
485;job;requests;1566465666.1370585;-0.05385732650756836;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-04;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-04;179646;200;True;
486;job;requests;1566465666.7083142;-0.050026655197143555;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-05;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-05;185600;200;True;
487;job;requests;1566465667.2796597;-0.40706562995910645;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-06;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-06;85913;200;True;
488;job;requests;1566465668.1982226;-0.045882463455200195;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-07;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-07;152244;200;True;
489;job;requests;1566465668.7623534;-0.045007944107055664;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-08;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-08;116525;200;True;
490;job;requests;1566465669.321198;-0.049167633056640625;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-09;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-09;113793;200;True;
491;job;requests;1566465669.8838077;-0.04984259605407715;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-10;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-10;170356;200;True;
492;job;requests;1566465670.4504087;-0.05209636688232422;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-11;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-11;151729;200;True;
493;job;requests;1566465671.0234413;-0.04886960983276367;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-12;https://data.police.uk/api/stops-force?force=greater-manchester&date=2017-12;123068;200;True;
494;job;requests;1566465671.5854285;-0.04623889923095703;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-01;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-01;162738;200;True;
495;job;requests;1566465672.168607;-0.050864219665527344;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-02;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-02;132081;200;True;
496;job;requests;1566465672.7389746;-0.049362897872924805;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-03;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-03;175248;200;True;
497;job;requests;1566465673.3070843;-0.051273345947265625;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-04;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-04;167393;200;True;
498;job;requests;1566465673.8755224;-0.048374176025390625;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-05;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-05;160854;200;True;
499;job;requests;1566465674.4395456;-0.04682469367980957;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-06;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-06;197149;200;True;
500;job;requests;1566465675.0036428;-0.0528559684753418;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-07;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-07;200938;200;True;
501;job;requests;1566465675.5751128;-0.05182480812072754;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-08;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-08;239735;200;True;
502;job;requests;1566465676.149694;-0.05285525321960449;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-09;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-09;254155;200;True;
503;job;requests;1566465676.724262;-0.05389118194580078;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-10;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-10;337459;200;True;
504;job;requests;1566465677.3044617;-0.05086469650268555;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-11;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-11;336694;200;True;
505;job;requests;1566465677.9637969;-0.05533576011657715;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-12;https://data.police.uk/api/stops-force?force=greater-manchester&date=2018-12;314849;200;True;
506;job;requests;1566465678.5440001;-0.05079078674316406;https://data.police.uk/api/stops-force?force=greater-manchester&date=2019-01;https://data.police.uk/api/stops-force?force=greater-manchester&date=2019-01;239043;200;True;
507;job;requests;1566465679.1145666;-0.0511174201965332;https://data.police.uk/api/stops-force?force=greater-manchester&date=2019-02;https://data.police.uk/api/stops-force?force=greater-manchester&date=2019-02;231662;200;True;
508;job;requests;1566465679.6864433;-0.06297159194946289;https://data.police.uk/api/stops-force?force=greater-manchester&date=2019-03;https://data.police.uk/api/stops-force?force=greater-manchester&date=2019-03;574700;200;True;
509;job;requests;1566465680.290272;-0.056845903396606445;https://data.police.uk/api/stops-force?force=greater-manchester&date=2019-04;https://data.police.uk/api/stops-force?force=greater-manchester&date=2019-04;526666;200;True;
510;job;requests;1566465680.920097;-0.04314255714416504;https://data.police.uk/api/stops-force?force=gwent&date=2016-07;https://data.police.uk/api/stops-force?force=gwent&date=2016-07;2;200;True;
511;job;requests;1566465681.467812;-0.04384946823120117;https://data.police.uk/api/stops-force?force=gwent&date=2016-08;https://data.police.uk/api/stops-force?force=gwent&date=2016-08;71683;200;True;
512;job;requests;1566465682.021909;-0.04507708549499512;https://data.police.uk/api/stops-force?force=gwent&date=2016-09;https://data.police.uk/api/stops-force?force=gwent&date=2016-09;62735;200;True;
513;job;requests;1566465682.5760427;-0.05076909065246582;https://data.police.uk/api/stops-force?force=gwent&date=2016-10;https://data.police.uk/api/stops-force?force=gwent&date=2016-10;164701;200;True;
514;job;requests;1566465683.1548645;-0.04453754425048828;https://data.police.uk/api/stops-force?force=gwent&date=2016-11;https://data.police.uk/api/stops-force?force=gwent&date=2016-11;84146;200;True;
515;job;requests;1566465683.7100348;-0.25661754608154297;https://data.police.uk/api/stops-force?force=gwent&date=2016-12;https://data.police.uk/api/stops-force?force=gwent&date=2016-12;55815;200;True;
516;job;requests;1566465684.4760373;-0.49907422065734863;https://data.police.uk/api/stops-force?force=gwent&date=2017-01;https://data.police.uk/api/stops-force?force=gwent&date=2017-01;59823;200;True;
517;job;requests;1566465685.4845452;-0.3969430923461914;https://data.police.uk/api/stops-force?force=gwent&date=2017-02;https://data.police.uk/api/stops-force?force=gwent&date=2017-02;66579;200;True;
518;job;requests;1566465686.3921537;-0.25742554664611816;https://data.police.uk/api/stops-force?force=gwent&date=2017-03;https://data.police.uk/api/stops-force?force=gwent&date=2017-03;55351;200;True;
519;job;requests;1566465687.1601253;-0.0428006649017334;https://data.police.uk/api/stops-force?force=gwent&date=2017-04;https://data.police.uk/api/stops-force?force=gwent&date=2017-04;23755;200;True;
520;job;requests;1566465687.7101662;-0.04501056671142578;https://data.police.uk/api/stops-force?force=gwent&date=2017-05;https://data.police.uk/api/stops-force?force=gwent&date=2017-05;2;200;True;
521;job;requests;1566465688.26343;-0.23569416999816895;https://data.police.uk/api/stops-force?force=gwent&date=2017-06;https://data.police.uk/api/stops-force?force=gwent&date=2017-06;41361;200;True;
522;job;requests;1566465689.008416;-0.17869949340820312;https://data.police.uk/api/stops-force?force=gwent&date=2017-07;https://data.police.uk/api/stops-force?force=gwent&date=2017-07;39688;200;True;
523;job;requests;1566465689.698526;-0.2449347972869873;https://data.police.uk/api/stops-force?force=gwent&date=2017-08;https://data.police.uk/api/stops-force?force=gwent&date=2017-08;50397;200;True;
524;job;requests;1566465690.4529042;-0.24032378196716309;https://data.police.uk/api/stops-force?force=gwent&date=2017-09;https://data.police.uk/api/stops-force?force=gwent&date=2017-09;57396;200;True;
525;job;requests;1566465691.2023537;-0.38360166549682617;https://data.police.uk/api/stops-force?force=gwent&date=2017-10;https://data.police.uk/api/stops-force?force=gwent&date=2017-10;38724;200;True;
526;job;requests;1566465692.0944922;-0.4223804473876953;https://data.police.uk/api/stops-force?force=gwent&date=2017-11;https://data.police.uk/api/stops-force?force=gwent&date=2017-11;54585;200;True;
527;job;requests;1566465693.032331;-0.33547067642211914;https://data.police.uk/api/stops-force?force=gwent&date=2017-12;https://data.police.uk/api/stops-force?force=gwent&date=2017-12;39351;200;True;
528;job;requests;1566465693.8760512;-0.3008279800415039;https://data.police.uk/api/stops-force?force=gwent&date=2018-01;https://data.police.uk/api/stops-force?force=gwent&date=2018-01;63242;200;True;
529;job;requests;1566465694.6961076;-0.22593426704406738;https://data.police.uk/api/stops-force?force=gwent&date=2018-02;https://data.police.uk/api/stops-force?force=gwent&date=2018-02;44191;200;True;
530;job;requests;1566465695.4300258;-0.24767255783081055;https://data.police.uk/api/stops-force?force=gwent&date=2018-03;https://data.police.uk/api/stops-force?force=gwent&date=2018-03;41491;200;True;
531;job;requests;1566465696.1865776;-0.2387843132019043;https://data.police.uk/api/stops-force?force=gwent&date=2018-04;https://data.police.uk/api/stops-force?force=gwent&date=2018-04;41626;200;True;
532;job;requests;1566465696.9336712;-0.3519871234893799;https://data.police.uk/api/stops-force?force=gwent&date=2018-05;https://data.police.uk/api/stops-force?force=gwent&date=2018-05;70731;200;True;
533;job;requests;1566465697.806169;-0.2587428092956543;https://data.police.uk/api/stops-force?force=gwent&date=2018-06;https://data.police.uk/api/stops-force?force=gwent&date=2018-06;46586;200;True;
